candidate,state,total_votes,demo_group,demo,group_pct,cand_pct
buttigieg,Missouri,664378,urbanicity,Suburban,0.37,0
klobuchar,Missouri,664378,urbanicity,Suburban,0.37,0
sanders,Missouri,664378,urbanicity,Suburban,0.37,0.31
steyer,Missouri,664378,urbanicity,Suburban,0.37,0
warren,Missouri,664378,urbanicity,Suburban,0.37,0.02
yang,Missouri,664378,urbanicity,Suburban,0.37,0
biden,Missouri,664378,urbanicity,Rural,0.13,0.63
bloomberg,Missouri,664378,urbanicity,Rural,0.13,0.02
buttigieg,Missouri,664378,urbanicity,Rural,0.13,0
klobuchar,Missouri,664378,urbanicity,Rural,0.13,0
sanders,Missouri,664378,urbanicity,Rural,0.13,0.31
steyer,Missouri,664378,urbanicity,Rural,0.13,0
warren,Missouri,664378,urbanicity,Rural,0.13,0.01
yang,Missouri,664378,urbanicity,Rural,0.13,0
biden,Washington,1551444,gender,Male,0.42,0.28
bloomberg,Washington,1551444,gender,Male,0.42,0.08
buttigieg,Washington,1551444,gender,Male,0.42,0.03
klobuchar,Washington,1551444,gender,Male,0.42,0.01
sanders,Washington,1551444,gender,Male,0.42,0.41
steyer,Washington,1551444,gender,Male,0.42,0
warren,Washington,1551444,gender,Male,0.42,0.1
yang,Washington,1551444,gender,Male,0.42,0
biden,Washington,1551444,gender,Female,0.58,0.36
bloomberg,Washington,1551444,gender,Female,0.58,0.13
buttigieg,Washington,1551444,gender,Female,0.58,0.05
klobuchar,Washington,1551444,gender,Female,0.58,0.03
sanders,Washington,1551444,gender,Female,0.58,0.27
steyer,Washington,1551444,gender,Female,0.58,0
warren,Washington,1551444,gender,Female,0.58,0.14
yang,Washington,1551444,gender,Female,0.58,0
biden,Washington,1551444,race,White,0.83,0.34
bloomberg,Washington,1551444,race,White,0.83,0.11
buttigieg,Washington,1551444,race,White,0.83,0.05
klobuchar,Washington,1551444,race,White,0.83,0.02
sanders,Washington,1551444,race,White,0.83,0.29
steyer,Washington,1551444,race,White,0.83,0
warren,Washington,1551444,race,White,0.83,0.13
yang,Washington,1551444,race,White,0.83,0
biden,Washington,1551444,race,Black,0.04,
bloomberg,Washington,1551444,race,Black,0.04,
buttigieg,Washington,1551444,race,Black,0.04,
klobuchar,Washington,1551444,race,Black,0.04,
sanders,Washington,1551444,race,Black,0.04,
steyer,Washington,1551444,race,Black,0.04,
warren,Washington,1551444,race,Black,0.04,
yang,Washington,1551444,race,Black,0.04,
biden,Washington,1551444,race,Latino,0.07,
bloomberg,Washington,1551444,race,Latino,0.07,
buttigieg,Washington,1551444,race,Latino,0.07,
klobuchar,Washington,1551444,race,Latino,0.07,
sanders,Washington,1551444,race,Latino,0.07,
steyer,Washington,1551444,race,Latino,0.07,
warren,Washington,1551444,race,Latino,0.07,
yang,Washington,1551444,race,Latino,0.07,
biden,Washington,1551444,race,All nonwhite,0.17,
bloomberg,Washington,1551444,race,All nonwhite,0.17,
buttigieg,Washington,1551444,race,All nonwhite,0.17,
klobuchar,Washington,1551444,race,All nonwhite,0.17,
sanders,Washington,1551444,race,All nonwhite,0.17,
steyer,Washington,1551444,race,All nonwhite,0.17,
warren,Washington,1551444,race,All nonwhite,0.17,
yang,Washington,1551444,race,All nonwhite,0.17,
biden,Washington,1551444,age,17-29,0.1,
bloomberg,Washington,1551444,age,17-29,0.1,
buttigieg,Washington,1551444,age,17-29,0.1,
klobuchar,Washington,1551444,age,17-29,0.1,
sanders,Washington,1551444,age,17-29,0.1,
steyer,Washington,1551444,age,17-29,0.1,
warren,Washington,1551444,age,17-29,0.1,
yang,Washington,1551444,age,17-29,0.1,
biden,Washington,1551444,age,30-44,0.17,
bloomberg,Washington,1551444,age,30-44,0.17,
buttigieg,Washington,1551444,age,30-44,0.17,
klobuchar,Washington,1551444,age,30-44,0.17,
sanders,Washington,1551444,age,30-44,0.17,
steyer,Washington,1551444,age,30-44,0.17,
warren,Washington,1551444,age,30-44,0.17,
yang,Washington,1551444,age,30-44,0.17,
biden,Washington,1551444,age,45-64,0.35,0.35
bloomberg,Washington,1551444,age,45-64,0.35,0.09
buttigieg,Washington,1551444,age,45-64,0.35,0.05
klobuchar,Washington,1551444,age,45-64,0.35,0.03
sanders,Washington,1551444,age,45-64,0.35,0.31
steyer,Washington,1551444,age,45-64,0.35,0
warren,Washington,1551444,age,45-64,0.35,0.12
yang,Washington,1551444,age,45-64,0.35,0
biden,Washington,1551444,age,65+,0.37,0.42
bloomberg,Washington,1551444,age,65+,0.37,0.21
buttigieg,Washington,1551444,age,65+,0.37,0.04
klobuchar,Washington,1551444,age,65+,0.37,0.03
sanders,Washington,1551444,age,65+,0.37,0.16
steyer,Washington,1551444,age,65+,0.37,0
warren,Washington,1551444,age,65+,0.37,0.09
yang,Washington,1551444,age,65+,0.37,0
biden,Washington,1551444,education,College,0.59,0.3
bloomberg,Washington,1551444,education,College,0.59,0.11
buttigieg,Washington,1551444,education,College,0.59,0.05
klobuchar,Washington,1551444,education,College,0.59,0.03
sanders,Washington,1551444,education,College,0.59,0.32
steyer,Washington,1551444,education,College,0.59,0
warren,Washington,1551444,education,College,0.59,0.15
yang,Washington,1551444,education,College,0.59,0
biden,Washington,1551444,education,No college,0.41,0.37
bloomberg,Washington,1551444,education,No college,0.41,0.11
buttigieg,Washington,1551444,education,No college,0.41,0.02
klobuchar,Washington,1551444,education,No college,0.41,0.01
sanders,Washington,1551444,education,No college,0.41,0.34
steyer,Washington,1551444,education,No college,0.41,0
warren,Washington,1551444,education,No college,0.41,0.09
yang,Washington,1551444,education,No college,0.41,0
biden,Washington,1551444,education_race,College / white,0.49,0.32
bloomberg,Washington,1551444,education_race,College / white,0.49,0.11
buttigieg,Washington,1551444,education_race,College / white,0.49,0.06
klobuchar,Washington,1551444,education_race,College / white,0.49,0.03
sanders,Washington,1551444,education_race,College / white,0.49,0.26
steyer,Washington,1551444,education_race,College / white,0.49,0
warren,Washington,1551444,education_race,College / white,0.49,0.16
yang,Washington,1551444,education_race,College / white,0.49,0
biden,Washington,1551444,education_race,No college / white,0.34,0.37
bloomberg,Washington,1551444,education_race,No college / white,0.34,0.11
buttigieg,Washington,1551444,education_race,No college / white,0.34,0.03
klobuchar,Washington,1551444,education_race,No college / white,0.34,0
sanders,Washington,1551444,education_race,No college / white,0.34,0.34
steyer,Washington,1551444,education_race,No college / white,0.34,0
warren,Washington,1551444,education_race,No college / white,0.34,0.09
yang,Washington,1551444,education_race,No college / white,0.34,0
biden,Washington,1551444,education_race,College / nonwhite,0.09,
bloomberg,Washington,1551444,education_race,College / nonwhite,0.09,
buttigieg,Washington,1551444,education_race,College / nonwhite,0.09,
klobuchar,Washington,1551444,education_race,College / nonwhite,0.09,
sanders,Washington,1551444,education_race,College / nonwhite,0.09,
steyer,Washington,1551444,education_race,College / nonwhite,0.09,
warren,Washington,1551444,education_race,College / nonwhite,0.09,
yang,Washington,1551444,education_race,College / nonwhite,0.09,
biden,Washington,1551444,education_race,No college / nonwhite,0.08,
bloomberg,Washington,1551444,education_race,No college / nonwhite,0.08,
buttigieg,Washington,1551444,education_race,No college / nonwhite,0.08,
klobuchar,Washington,1551444,education_race,No college / nonwhite,0.08,
sanders,Washington,1551444,education_race,No college / nonwhite,0.08,
steyer,Washington,1551444,education_race,No college / nonwhite,0.08,
warren,Washington,1551444,education_race,No college / nonwhite,0.08,
yang,Washington,1551444,education_race,No college / nonwhite,0.08,
biden,Washington,1551444,education_race_gender,College / white / female,0.29,0.34
bloomberg,Washington,1551444,education_race_gender,College / white / female,0.29,0.13
buttigieg,Washington,1551444,education_race_gender,College / white / female,0.29,0.05
klobuchar,Washington,1551444,education_race_gender,College / white / female,0.29,0.05
sanders,Washington,1551444,education_race_gender,College / white / female,0.29,0.24
steyer,Washington,1551444,education_race_gender,College / white / female,0.29,0
warren,Washington,1551444,education_race_gender,College / white / female,0.29,0.17
yang,Washington,1551444,education_race_gender,College / white / female,0.29,0
biden,Washington,1551444,education_race_gender,No college / white / female,0.19,0.45
bloomberg,Washington,1551444,education_race_gender,No college / white / female,0.19,0.12
buttigieg,Washington,1551444,education_race_gender,No college / white / female,0.19,0.01
klobuchar,Washington,1551444,education_race_gender,No college / white / female,0.19,0.01
sanders,Washington,1551444,education_race_gender,No college / white / female,0.19,0.22
steyer,Washington,1551444,education_race_gender,No college / white / female,0.19,0
warren,Washington,1551444,education_race_gender,No college / white / female,0.19,0.12
yang,Washington,1551444,education_race_gender,No college / white / female,0.19,0
biden,Washington,1551444,education_race_gender,College / white / male,0.2,0.29
bloomberg,Washington,1551444,education_race_gender,College / white / male,0.2,0.08
buttigieg,Washington,1551444,education_race_gender,College / white / male,0.2,0.04
klobuchar,Washington,1551444,education_race_gender,College / white / male,0.2,0.01
sanders,Washington,1551444,education_race_gender,College / white / male,0.2,0.3
steyer,Washington,1551444,education_race_gender,College / white / male,0.2,0
warren,Washington,1551444,education_race_gender,College / white / male,0.2,0.13
yang,Washington,1551444,education_race_gender,College / white / male,0.2,0
biden,Washington,1551444,education_race_gender,No college / white / male,0.14,0.26
bloomberg,Washington,1551444,education_race_gender,No college / white / male,0.14,0.1
buttigieg,Washington,1551444,education_race_gender,No college / white / male,0.14,0.01
klobuchar,Washington,1551444,education_race_gender,No college / white / male,0.14,0
sanders,Washington,1551444,education_race_gender,No college / white / male,0.14,0.48
steyer,Washington,1551444,education_race_gender,No college / white / male,0.14,0
warren,Washington,1551444,education_race_gender,No college / white / male,0.14,0.04
yang,Washington,1551444,education_race_gender,No college / white / male,0.14,0
biden,Washington,1551444,ideology,Very liberal,0.28,0.13
bloomberg,Washington,1551444,ideology,Very liberal,0.28,0.06
buttigieg,Washington,1551444,ideology,Very liberal,0.28,0.01
klobuchar,Washington,1551444,ideology,Very liberal,0.28,0
sanders,Washington,1551444,ideology,Very liberal,0.28,0.56
steyer,Washington,1551444,ideology,Very liberal,0.28,0
warren,Washington,1551444,ideology,Very liberal,0.28,0.15
yang,Washington,1551444,ideology,Very liberal,0.28,0
biden,Washington,1551444,ideology,Somewhat liberal,0.4,0.34
bloomberg,Washington,1551444,ideology,Somewhat liberal,0.4,0.09
buttigieg,Washington,1551444,ideology,Somewhat liberal,0.4,0.03
klobuchar,Washington,1551444,ideology,Somewhat liberal,0.4,0.01
sanders,Washington,1551444,ideology,Somewhat liberal,0.4,0.32
steyer,Washington,1551444,ideology,Somewhat liberal,0.4,0
warren,Washington,1551444,ideology,Somewhat liberal,0.4,0.16
yang,Washington,1551444,ideology,Somewhat liberal,0.4,0
biden,Washington,1551444,ideology,Moderate/conservative,0.32,0.5
bloomberg,Washington,1551444,ideology,Moderate/conservative,0.32,0.16
buttigieg,Washington,1551444,ideology,Moderate/conservative,0.32,0.05
klobuchar,Washington,1551444,ideology,Moderate/conservative,0.32,0.03
sanders,Washington,1551444,ideology,Moderate/conservative,0.32,0.33
steyer,Washington,1551444,ideology,Moderate/conservative,0.32,0
warren,Washington,1551444,ideology,Moderate/conservative,0.32,0.11
yang,Washington,1551444,ideology,Moderate/conservative,0.32,0
biden,Washington,1551444,mfa,Support,0.63,0.22
bloomberg,Washington,1551444,mfa,Support,0.63,0.05
buttigieg,Washington,1551444,mfa,Support,0.63,0.03
klobuchar,Washington,1551444,mfa,Support,0.63,0.01
sanders,Washington,1551444,mfa,Support,0.63,0.48
steyer,Washington,1551444,mfa,Support,0.63,0
warren,Washington,1551444,mfa,Support,0.63,0.16
yang,Washington,1551444,mfa,Support,0.63,0
biden,Washington,1551444,mfa,Oppose,0.3,0.52
bloomberg,Washington,1551444,mfa,Oppose,0.3,0.21
buttigieg,Washington,1551444,mfa,Oppose,0.3,0.05
klobuchar,Washington,1551444,mfa,Oppose,0.3,0.03
sanders,Washington,1551444,mfa,Oppose,0.3,0.05
steyer,Washington,1551444,mfa,Oppose,0.3,0
warren,Washington,1551444,mfa,Oppose,0.3,0.05
yang,Washington,1551444,mfa,Oppose,0.3,0
biden,Washington,1551444,priority,Agrees on issues,0.29,0.17
bloomberg,Washington,1551444,priority,Agrees on issues,0.29,0.12
buttigieg,Washington,1551444,priority,Agrees on issues,0.29,0.03
klobuchar,Washington,1551444,priority,Agrees on issues,0.29,0.01
sanders,Washington,1551444,priority,Agrees on issues,0.29,0.55
steyer,Washington,1551444,priority,Agrees on issues,0.29,0
warren,Washington,1551444,priority,Agrees on issues,0.29,0.08
yang,Washington,1551444,priority,Agrees on issues,0.29,0
biden,Washington,1551444,priority,Can beat Trump,0.68,0.39
bloomberg,Washington,1551444,priority,Can beat Trump,0.68,0.11
buttigieg,Washington,1551444,priority,Can beat Trump,0.68,0.05
klobuchar,Washington,1551444,priority,Can beat Trump,0.68,0.03
sanders,Washington,1551444,priority,Can beat Trump,0.68,0.23
steyer,Washington,1551444,priority,Can beat Trump,0.68,0
warren,Washington,1551444,priority,Can beat Trump,0.68,0.14
yang,Washington,1551444,priority,Can beat Trump,0.68,0
biden,Washington,1551444,urbanicity,Urban,0.38,0.35
bloomberg,Washington,1551444,urbanicity,Urban,0.38,0.08
buttigieg,Washington,1551444,urbanicity,Urban,0.38,0.02
klobuchar,Washington,1551444,urbanicity,Urban,0.38,0
sanders,Washington,1551444,urbanicity,Urban,0.38,0.36
steyer,Washington,1551444,urbanicity,Urban,0.38,0
warren,Washington,1551444,urbanicity,Urban,0.38,0.1
yang,Washington,1551444,urbanicity,Urban,0.38,0
biden,Washington,1551444,urbanicity,Suburban,0.44,0.34
bloomberg,Washington,1551444,urbanicity,Suburban,0.44,0.14
buttigieg,Washington,1551444,urbanicity,Suburban,0.44,0.03
klobuchar,Washington,1551444,urbanicity,Suburban,0.44,0.03
sanders,Washington,1551444,urbanicity,Suburban,0.44,0.3
steyer,Washington,1551444,urbanicity,Suburban,0.44,0
warren,Washington,1551444,urbanicity,Suburban,0.44,0.13
yang,Washington,1551444,urbanicity,Suburban,0.44,0
biden,Washington,1551444,urbanicity,Rural,0.18,0.25
bloomberg,Washington,1551444,urbanicity,Rural,0.18,0.11
buttigieg,Washington,1551444,urbanicity,Rural,0.18,0.05
klobuchar,Washington,1551444,urbanicity,Rural,0.18,0.02
sanders,Washington,1551444,urbanicity,Rural,0.18,0.33
steyer,Washington,1551444,urbanicity,Rural,0.18,0
warren,Washington,1551444,urbanicity,Rural,0.18,0.16
yang,Washington,1551444,urbanicity,Rural,0.18,0
biden,Arizona,587319,gender,Male,0.39,0.44
bloomberg,Arizona,587319,gender,Male,0.39,0.08
buttigieg,Arizona,587319,gender,Male,0.39,0.04
klobuchar,Arizona,587319,gender,Male,0.39,0.01
sanders,Arizona,587319,gender,Male,0.39,0.31
steyer,Arizona,587319,gender,Male,0.39,0
warren,Arizona,587319,gender,Male,0.39,0.04
yang,Arizona,587319,gender,Male,0.39,0
biden,Arizona,587319,gender,Female,0.61,0.44
bloomberg,Arizona,587319,gender,Female,0.61,0.1
buttigieg,Arizona,587319,gender,Female,0.61,0.05
klobuchar,Arizona,587319,gender,Female,0.61,0.03
sanders,Arizona,587319,gender,Female,0.61,0.32
steyer,Arizona,587319,gender,Female,0.61,0
warren,Arizona,587319,gender,Female,0.61,0.07
yang,Arizona,587319,gender,Female,0.61,0
biden,Arizona,587319,race,White,0.6,0.45
bloomberg,Arizona,587319,race,White,0.6,0.07
buttigieg,Arizona,587319,race,White,0.6,0.05
klobuchar,Arizona,587319,race,White,0.6,0.03
sanders,Arizona,587319,race,White,0.6,0.28
steyer,Arizona,587319,race,White,0.6,0
warren,Arizona,587319,race,White,0.6,0.1
yang,Arizona,587319,race,White,0.6,0
biden,Arizona,587319,race,Black,0.07,0.54
bloomberg,Arizona,587319,race,Black,0.07,0.09
buttigieg,Arizona,587319,race,Black,0.07,0
klobuchar,Arizona,587319,race,Black,0.07,0
sanders,Arizona,587319,race,Black,0.07,0.27
steyer,Arizona,587319,race,Black,0.07,0
warren,Arizona,587319,race,Black,0.07,0.01
yang,Arizona,587319,race,Black,0.07,0
biden,Arizona,587319,race,Latino,0.27,0.37
bloomberg,Arizona,587319,race,Latino,0.27,0.1
buttigieg,Arizona,587319,race,Latino,0.27,0.01
klobuchar,Arizona,587319,race,Latino,0.27,0
sanders,Arizona,587319,race,Latino,0.27,0.41
steyer,Arizona,587319,race,Latino,0.27,0
warren,Arizona,587319,race,Latino,0.27,0.01
yang,Arizona,587319,race,Latino,0.27,0
biden,Arizona,587319,race,All nonwhite,0.4,0.41
bloomberg,Arizona,587319,race,All nonwhite,0.4,0.1
buttigieg,Arizona,587319,race,All nonwhite,0.4,0.01
klobuchar,Arizona,587319,race,All nonwhite,0.4,0
sanders,Arizona,587319,race,All nonwhite,0.4,0.37
steyer,Arizona,587319,race,All nonwhite,0.4,0
warren,Arizona,587319,race,All nonwhite,0.4,0.01
yang,Arizona,587319,race,All nonwhite,0.4,0
biden,Arizona,587319,age,17-29,0.15,0.15
bloomberg,Arizona,587319,age,17-29,0.15,0.05
buttigieg,Arizona,587319,age,17-29,0.15,0.01
klobuchar,Arizona,587319,age,17-29,0.15,0
sanders,Arizona,587319,age,17-29,0.15,0.69
steyer,Arizona,587319,age,17-29,0.15,0
warren,Arizona,587319,age,17-29,0.15,0.06
yang,Arizona,587319,age,17-29,0.15,0
biden,Arizona,587319,age,30-44,0.18,0.28
bloomberg,Arizona,587319,age,30-44,0.18,0.06
buttigieg,Arizona,587319,age,30-44,0.18,0.03
klobuchar,Arizona,587319,age,30-44,0.18,0.01
sanders,Arizona,587319,age,30-44,0.18,0.53
steyer,Arizona,587319,age,30-44,0.18,0
